slot-wierden,52.36891310514845,6.602898538112641,10,56,18.9,1010.5,2022-12-15T08:42:52.414511395Z,2022-12-15 10:42:50,0.051456s
slot-wierden,52.36891310514845,6.602898538112641,10,58,18.8,1010.5,2022-12-15T08:46:17.939924991Z,2022-12-15 10:46:28,0.051456s
slot-wierden,52.36891310514845,6.602898538112641,10,59,18.8,1010.5,2022-12-15T08:49:43.469814291Z,2022-12-15 10:49:40,0.051456s
slot-wierden,52.36891310514845,6.602898538112641,10,74,18.4,1010.5,2022-12-15T09:37:40.861160765Z,2022-12-15 11:37:38,0.051456s
packetbroker,52.22121,6.8857374,66,149,21.9,1004.5,2022-12-15T09:38:58.334227065Z,2022-12-15 11:38:56,0.051456s
slot-wierden,52.36891310514845,6.602898538112641,10,74,18.3,1010.5,2022-12-15T09:41:06.382871318Z,2022-12-15 11:41:07,0.051456s
kerlink-awm-ut,52.23997,6.85014,52,149,21.9,1004.5,2022-12-15T09:42:23.874551424Z,2022-12-15 11:42:21,0.051456s
slot-wierden,52.36891310514845,6.602898538112641,10,75,18.2,1010.5,2022-12-15T09:44:31.918075961Z,2022-12-15 11:44:29,0.051456s
packetbroker,52.22121,6.8857374,66,149,22,1004.5,2022-12-15T09:45:49.408589800Z,2022-12-15 11:45:46,0.051456s
slot-wierden,52.36891310514845,6.602898538112641,10,77,18.2,1010.5,2022-12-15T09:47:57.444965338Z,2022-12-15 11:47:57,0.051456s
slot-wierden,52.36891310514845,6.602898538112641,10,77,18.2,1010.5,2022-12-15T09:51:22.960929031Z,2022-12-15 11:51:20,0.051456s
centrum-enschede,52.2212025684184,6.88635438680649,70,149,22,1004.5,2022-12-15T09:52:40.482755065Z,2022-12-15 11:52:38,0.051456s
slot-wierden,52.36891310514845,6.602898538112641,10,77,18,1010.5,2022-12-15T09:54:48.501945527Z,2022-12-15 11:54:51,0.051456s
centrum-enschede,52.2212025684184,6.88635438680649,70,149,22,1004.5,2022-12-15T09:56:06.008121481Z,2022-12-15 11:56:03,0.051456s
slot-wierden,52.36891310514845,6.602898538112641,10,79,18.1,1010.5,2022-12-15T09:58:14.030548834Z,2022-12-15 11:58:12,0.051456s
centrum-enschede,52.2212025684184,6.88635438680649,70,150,22.1,1004.5,2022-12-15T09:59:31.541134340Z,2022-12-15 11:59:28,0.051456s
slot-wierden,52.36891310514845,6.602898538112641,10,79,18.1,1010.5,2022-12-15T10:01:39.554376184Z,2022-12-15 12:01:36,0.051456s
centrum-enschede,52.2212025684184,6.88635438680649,70,150,22.2,1004.5,2022-12-15T10:02:57.069931410Z,2022-12-15 12:02:54,0.051456s
slot-wierden,52.36891310514845,6.602898538112641,10,80,18.1,1010.5,2022-12-15T10:05:05.075361358Z,2022-12-15 12:05:02,0.051456s
centrum-enschede,52.2212025684184,6.88635438680649,70,150,22.2,1004.5,2022-12-15T10:06:22.592343623Z,2022-12-15 12:06:20,0.051456s
slot-wierden,52.36891310514845,6.602898538112641,10,83,18,1010.5,2022-12-15T10:08:30.597202531Z,2022-12-15 12:08:27,0.051456s
packetbroker,52.22121,6.8857374,66,150,22.2,1004.5,2022-12-15T10:09:48.145191864Z,2022-12-15 12:09:45,0.051456s
